license_,avg_violations,times_inspected
1797882.0,3.0,2.0
2563517.0,4.0,1.0
2658171.0,4.0,1.0
2278738.0,0.0,1.0
2653012.0,0.0,2.0
1960180.0,7.5,2.0
26521.0,2.0,2.0
59480.0,7.0,1.0
2043502.0,2.5,2.0
2364363.0,8.0,2.0
2506316.0,0.0,1.0
2464515.0,3.0,1.0
2088868.0,2.0,2.0
2523819.0,0.0,1.0
2009382.0,4.0,1.0
2579027.0,8.5,2.0
2549537.0,0.0,1.0
2032557.0,2.0,1.0
1887592.0,13.0,1.0
2559657.0,7.0,1.0
80814.0,8.0,1.0
35088.0,17.0,1.0
43048.0,11.0,1.0
1800225.0,3.0,1.0
2284138.0,4.5,2.0
2663419.0,0.0,1.0
2189458.0,10.0,1.0
2428105.0,9.0,1.0
1545541.0,5.0,1.0
2658758.0,2.5,4.0
2664873.0,4.5,2.0
1593077.0,4.0,1.0
2564800.0,20.5,2.0
1546681.0,4.5,2.0
2220002.0,2.5,2.0
2550727.0,7.0,1.0
2500662.0,1.0,1.0
1577802.0,20.0,1.0
1335179.0,4.0,1.0
1887392.0,8.5,2.0
2664694.0,0.5,2.0
2584068.0,15.0,1.0
2205299.0,2.0,1.0
2658802.0,4.0,1.0
2374386.0,8.0,1.0
1869112.0,6.5,2.0
2665321.0,1.0,2.0
6541.0,6.0,2.0
2663532.0,3.5,2.0
2386130.0,6.0,1.0
2630904.0,4.0,1.0
2664725.0,7.5,2.0
2536551.0,0.0,2.0
2501598.0,1.0,1.0
2575384.0,4.0,1.0
2284509.0,3.0,2.0
2055272.0,8.333333333333334,3.0
1716434.0,2.0,1.0
2360064.0,0.0,1.0
2482982.0,0.0,1.0
2308160.0,12.0,2.0
2665071.0,0.0,1.0
2293477.0,16.666666666666668,3.0
2418463.0,2.0,1.0
2659083.0,4.0,1.0
1765976.0,15.0,2.0
2141717.0,8.0,1.0
1647307.0,8.0,1.0
2641667.0,1.0,1.0
2042890.0,6.0,1.0
2646629.0,0.5,2.0
2600677.0,3.0,1.0
1981906.0,4.0,1.0
2653026.0,2.0,1.0
2483482.0,5.0,1.0
46777.0,17.0,1.0
2303679.0,7.0,1.0
2488869.0,0.0,1.0
2078906.0,7.0,2.0
2476563.0,0.0,2.0
1798938.0,7.0,1.0
1884298.0,7.0,1.0
2595463.0,1.0,1.0
1717312.0,9.0,1.0
2032949.0,6.0,1.0
2646817.0,0.0,3.0
2373569.0,4.666666666666667,3.0
7025.0,8.0,1.0
2646294.0,3.3333333333333335,3.0
2390992.0,0.0,1.0
2103820.0,2.0,1.0
6476.0,10.0,1.0
2405950.0,8.0,1.0
2078887.0,4.0,1.0
2646295.0,0.0,3.0
2542414.0,11.0,1.0
1765705.0,3.0,1.0
2220948.0,4.0,2.0
27874.0,10.0,1.0
26855.0,13.0,1.0
2579251.0,6.5,2.0
2492117.0,1.0,1.0
2578098.0,2.0,1.0
2423005.0,0.0,1.0
1948557.0,0.0,1.0
2653029.0,0.0,1.0
2333476.0,1.0,1.0
22621.0,1.0,1.0
2192968.0,2.0,2.0
1937623.0,7.0,2.0
2326495.0,6.0,2.0
2590170.0,8.0,1.0
2404773.0,7.0,1.0
1884826.0,2.0,1.0
2665110.0,2.0,1.0
2308566.0,4.0,1.0
2184944.0,1.0,2.0
2192963.0,5.0,1.0
2283151.0,0.0,1.0
2220531.0,5.0,1.0
1883877.0,4.0,1.0
2501354.0,9.0,1.0
2125299.0,1.0,2.0
1246262.0,8.0,1.0
1196816.0,0.0,1.0
2124413.0,7.5,2.0
2652457.0,3.0,1.0
2308567.0,3.0,1.0
1904672.0,3.5,2.0
2134789.0,9.0,1.0
2298931.0,2.0,1.0
6282.0,7.0,1.0
1821870.0,2.0,1.0
2204601.0,4.0,1.0
2192971.0,3.0,2.0
2196989.0,0.0,1.0
2506718.0,2.0,1.0
2423993.0,4.0,2.0
2215973.0,3.0,1.0
2192977.0,4.0,1.0
2506262.0,5.75,4.0
2542468.0,8.0,1.0
1479396.0,5.0,1.0
1593657.0,13.0,1.0
1981286.0,2.0,1.0
1358623.0,4.5,2.0
2177798.0,8.0,1.0
2363516.0,3.0,1.0
2522453.0,4.0,1.0
2569761.0,2.0,1.0
2438002.0,7.0,1.0
2134579.0,8.0,1.0
2398675.0,1.3333333333333333,3.0
2423991.0,6.0,2.0
1473101.0,0.0,1.0
2308553.0,4.0,1.0
2493138.0,0.0,1.0
2026715.0,7.0,3.0
1574620.0,8.0,1.0
2663961.0,2.0,1.0
1773.0,2.3333333333333335,3.0
2042858.0,0.0,1.0
2253834.0,0.0,1.0
2522168.0,4.0,1.0
2134588.0,2.0,1.0
1092597.0,8.0,1.0
2271532.0,8.0,1.0
2542338.0,2.0,2.0
2431870.0,11.0,2.0
1595798.0,6.0,1.0
2583234.0,2.0,1.0
2564875.0,2.0,1.0
2594983.0,3.0,1.0
2622063.0,2.0,2.0
2099242.0,3.0,1.0
2565168.0,4.0,1.0
64463.0,9.5,2.0
2083683.0,4.0,1.0
2560609.0,4.5,2.0
2457655.0,2.0,1.0
6429.0,6.0,1.0
2569284.0,11.5,4.0
36823.0,3.0,2.0
2523115.0,6.0,1.0
1167172.0,0.0,2.0
2621900.0,2.0,1.0
2398123.0,3.5,2.0
2551155.0,1.0,1.0
2626610.0,2.0,2.0
2179289.0,5.0,1.0
2664160.0,3.0,2.0
1276082.0,5.666666666666667,3.0
2664904.0,4.0,1.0
2205581.0,5.0,1.0
2215727.0,2.0,1.0
2433002.0,0.0,1.0
2595207.0,0.0,1.0
2397818.0,1.0,1.0
2442356.0,0.0,1.0
2517573.0,4.25,4.0
1095992.0,12.333333333333334,3.0
1574489.0,8.666666666666666,3.0
2658395.0,6.333333333333333,3.0
2398055.0,11.5,2.0
2664659.0,3.5,2.0
2014104.0,4.0,1.0
29345.0,16.0,1.0
19524.0,1.0,1.0
2431957.0,3.6666666666666665,3.0
2386160.0,0.0,1.0
2319968.0,8.0,1.0
2570336.0,7.0,2.0
2626306.0,6.0,1.0
2664156.0,1.0,2.0
1069298.0,13.5,2.0
34159.0,3.0,1.0
1868311.0,3.5,2.0
1879666.0,5.0,1.0
1447811.0,1.5,2.0
2555807.0,7.0,1.0
75945.0,0.0,1.0
2442839.0,4.5,2.0
2542207.0,2.0,1.0
34222.0,3.0,1.0
1982146.0,2.0,1.0
24311.0,0.5,2.0
2215589.0,0.0,1.0
2208054.0,2.0,1.0
2008652.0,1.0,1.0
2215912.0,3.0,1.0
2215524.0,0.0,1.0
2492365.0,2.0,2.0
2433037.0,0.0,1.0
2495933.0,0.0,1.0
1599.0,2.0,1.0
2246281.0,0.0,1.0
2215535.0,0.0,1.0
2496144.0,5.0,1.0
2256507.0,0.0,1.0
2523175.0,4.0,1.0
2488559.0,2.0,1.0
2079385.0,3.0,1.0
11453.0,0.0,1.0
52008.0,5.0,1.0
2093247.0,3.0,1.0
2583373.0,6.0,1.0
2663749.0,6.0,1.0
1910293.0,19.0,1.0
29514.0,0.0,1.0
26892.0,8.0,1.0
1980401.0,0.0,1.0
27123.0,3.0,1.0
2549711.0,7.0,1.0
2469335.0,0.0,1.0
2663790.0,3.0,2.0
12173.0,8.0,1.0
1299201.0,4.0,1.0
1353941.0,13.0,1.0
2215824.0,3.0,1.0
22709.0,6.0,1.0
2215639.0,2.0,1.0
2653233.0,1.0,2.0
1271546.0,2.0,2.0
2617403.0,2.0,1.0
2164181.0,5.0,1.0
1985417.0,5.0,1.0
2616987.0,4.0,1.0
1120038.0,5.0,1.0
1383191.0,12.0,1.0
2646641.0,10.0,1.0
2340664.0,5.666666666666667,3.0
23067.0,5.0,1.0
2340365.0,0.0,1.0
1969627.0,7.0,3.0
2529016.0,4.0,2.0
1592158.0,2.0,1.0
1488911.0,3.0,1.0
1647557.0,6.0,1.0
2517806.0,3.0,1.0
58047.0,4.0,1.0
2601470.0,6.0,1.0
2204502.0,4.0,2.0
2621121.0,0.0,1.0
1818414.0,7.0,1.0
2463242.0,8.0,1.0
2664015.0,2.0,1.0
2458106.0,13.0,1.0
2522468.0,1.0,1.0
2078867.0,5.333333333333333,3.0
19419.0,8.0,1.0
1446767.0,8.0,1.0
2083670.0,0.0,2.0
1475925.0,2.0,1.0
2522831.0,2.0,2.0
8238.0,5.0,1.0
1981815.0,8.5,2.0
2204228.0,4.0,1.0
22697.0,6.0,1.0
1478372.0,2.5,2.0
2241067.0,0.0,2.0
2477051.0,10.0,1.0
2404612.0,0.0,1.0
2348608.0,1.5,2.0
2069984.0,1.0,1.0
71964.0,4.0,1.0
2204243.0,1.0,1.0
2469629.0,8.0,1.0
2293801.0,6.666666666666667,3.0
2203329.0,4.0,1.0
2404689.0,0.0,1.0
2369232.0,3.0,4.0
2113557.0,3.0,1.0
1742352.0,4.0,1.0
2138319.0,9.0,1.0
2138649.0,2.0,1.0
2589819.0,3.5,2.0
1892176.0,4.0,1.0
26857.0,6.0,1.0
1799063.0,2.0,2.0
2451931.0,5.0,1.0
54882.0,5.0,1.0
1697733.0,0.0,1.0
2428843.0,0.0,1.0
1844283.0,2.5,2.0
61226.0,9.5,2.0
2215528.0,1.0,1.0
1840862.0,7.0,1.0
2477048.0,9.0,1.0
1879470.0,9.0,1.0
2483154.0,13.0,1.0
26813.0,9.0,1.0
2595407.0,1.0,2.0
2555947.0,13.0,1.0
2385279.0,4.0,2.0
2234215.0,3.0,1.0
25111.0,1.0,1.0
2216117.0,2.0,1.0
43519.0,2.0,1.0
2215882.0,5.0,2.0
2600684.0,3.0,1.0
2627726.0,1.0,1.0
2215729.0,5.0,1.0
2183957.0,5.0,1.0
1492724.0,1.0,1.0
2202462.0,11.0,1.0
1874185.0,4.0,1.0
3305978.0,5.0,1.0
2560743.0,0.0,1.0
2522264.0,3.0,1.0
2189351.0,8.0,1.0
2652289.0,6.0,1.0
2617143.0,0.0,1.0
11832.0,4.0,1.0
15491.0,4.0,1.0
2652291.0,0.0,1.0
7053.0,4.5,2.0
2308390.0,9.5,2.0
2636784.0,11.0,2.0
2574504.0,0.0,1.0
2293828.0,9.0,1.0
1869346.0,1.3333333333333333,3.0
2350104.0,0.0,1.0
2147911.0,2.0,1.0
21595.0,0.0,1.0
2617088.0,0.0,1.0
1619177.0,3.0,1.0
2501524.0,0.0,1.0
2534971.0,2.0,1.0
2658172.0,4.0,1.0
34135.0,0.0,1.0
1488753.0,5.5,2.0
2427988.0,10.0,1.0
2068929.0,10.333333333333334,3.0
2501674.0,3.0,1.0
2658593.0,4.5,2.0
2637146.0,4.0,2.0
26898.0,6.666666666666667,3.0
2246375.0,4.0,1.0
2476050.0,8.5,2.0
2549007.0,11.0,1.0
2664061.0,2.0,1.0
2659029.0,7.0,2.0
2631894.0,0.5,2.0
2636802.0,3.0,1.0
2027100.0,8.0,2.0
2431689.0,0.0,1.0
2517495.0,3.0,1.0
2617087.0,4.0,1.0
2431688.0,0.0,1.0
2658160.0,5.0,1.0
2637147.0,0.0,1.0
29494.0,0.0,1.0
63178.0,1.0,2.0
66331.0,4.0,1.0
2304021.0,9.0,1.0
2234977.0,4.0,2.0
1335747.0,6.0,1.0
2627347.0,0.0,1.0
1964427.0,3.0,2.0
2522497.0,12.0,1.0
71700.0,9.0,1.0
2446242.0,0.0,1.0
2636806.0,0.0,1.0
2657949.0,4.0,1.0
2225441.0,4.0,1.0
2636803.0,0.0,1.0
1517532.0,5.0,1.0
2658161.0,5.0,1.0
2658934.0,6.5,2.0
1880126.0,8.0,1.0
2496027.0,11.0,1.0
2203996.0,2.0,1.0
2636805.0,0.0,1.0
2588772.0,4.0,2.0
2657950.0,0.0,1.0
2517230.0,0.0,1.0
2574710.0,0.0,1.0
2663752.0,5.5,2.0
2294432.0,11.333333333333334,3.0
2216038.0,4.0,2.0
6509.0,7.0,1.0
1621074.0,1.0,2.0
2147526.0,5.5,2.0
2153439.0,3.0,1.0
2002643.0,3.0,1.0
2207227.0,2.5,2.0
2192852.0,8.0,3.0
2652668.0,0.0,1.0
3709480.0,3.0,1.0
2659206.0,5.0,1.0
2550054.0,0.0,1.0
1332670.0,11.0,1.0
2621370.0,5.5,2.0
2349672.0,2.0,1.0
2510144.0,0.0,1.0
2511389.0,0.0,1.0
2252810.0,2.0,1.0
1819996.0,6.0,1.0
2595661.0,6.5,2.0
2225475.0,1.0,1.0
2563583.0,1.0,1.0
2578639.0,0.5,2.0
2397972.0,4.0,1.0
2600491.0,4.0,1.0
1647808.0,5.0,1.0
1121875.0,4.0,2.0
2432410.0,4.0,1.0
1981070.0,3.0,1.0
2349597.0,4.0,1.0
22791.0,4.0,1.0
2204186.0,3.0,1.0
2492154.0,9.5,2.0
2663877.0,2.0,1.0
2510614.0,6.0,1.0
2224896.0,4.0,1.0
2120365.0,5.5,2.0
2663633.0,3.0,1.0
3247127.0,1.0,1.0
2215477.0,2.0,1.0
26881.0,2.0,1.0
1474562.0,10.0,2.0
2641417.0,0.5,2.0
2590104.0,2.0,1.0
2321232.0,3.0,1.0
2229420.0,9.0,1.0
1817678.0,6.0,1.0
2458393.0,8.0,1.0
3200708.0,1.0,1.0
1495274.0,3.0,1.0
2595116.0,2.0,1.0
1649678.0,10.0,1.0
2134794.0,8.0,1.0
1878766.0,4.0,1.0
1357930.0,0.0,1.0
2432475.0,0.0,1.0
2293343.0,17.5,2.0
2202121.0,3.0,1.0
1650.0,3.0,1.0
2663484.0,0.0,1.0
2320433.0,10.0,1.0
2492597.0,0.0,1.0
2630762.0,4.5,2.0
2528510.0,9.0,2.0
2609145.0,9.0,1.0
2225030.0,2.0,1.0
2042823.0,5.0,4.0
2397586.0,10.0,1.0
41768.0,5.0,1.0
2069506.0,12.5,2.0
1593859.0,3.5,2.0
2653277.0,0.0,1.0
1143139.0,11.0,1.0
3372643.0,5.0,1.0
1938693.0,16.5,2.0
18135.0,6.5,2.0
2256139.0,3.5,2.0
31161.0,0.0,1.0
2589815.0,8.0,2.0
2216116.0,4.5,2.0
2496857.0,5.5,2.0
1767831.0,10.5,2.0
2138637.0,0.0,1.0
7546.0,4.0,3.0
2196302.0,7.0,1.0
2636205.0,8.5,2.0
26041.0,0.0,1.0
2437684.0,12.0,1.0
2663729.0,3.5,2.0
2224746.0,5.0,1.0
2092641.0,1.0,1.0
2487932.0,4.0,1.0
2621662.0,0.0,1.0
2221574.0,3.0,1.0
2621663.0,0.0,1.0
2647772.0,0.0,1.0
68022.0,0.0,1.0
2641287.0,1.5,2.0
2404445.0,21.0,1.0
2658929.0,0.0,2.0
2641932.0,3.6666666666666665,3.0
2653273.0,11.0,1.0
1955.0,6.5,2.0
2517657.0,4.333333333333333,3.0
2215883.0,1.0,2.0
2621661.0,0.0,1.0
3638635.0,5.0,1.0
2225295.0,5.0,1.0
2621664.0,0.0,1.0
2225433.0,2.0,1.0
2589574.0,6.0,1.0
1740348.0,0.0,1.0
2630763.0,0.0,2.0
2609650.0,4.0,1.0
22926.0,4.0,1.0
2299087.0,6.0,1.0
2390567.0,0.0,1.0
2147679.0,4.0,1.0
2653274.0,0.0,1.0
2004626.0,5.0,1.0
2609486.0,11.0,1.0
58149.0,8.0,1.0
2627035.0,0.0,1.0
2609033.0,4.0,1.0
2405009.0,1.0,1.0
2289949.0,0.0,1.0
2492846.0,1.0,1.0
2049010.0,0.0,1.0
2083875.0,11.0,1.0
2477105.0,0.0,1.0
1383420.0,6.5,2.0
2522235.0,12.5,2.0
2657790.0,2.6666666666666665,3.0
81973.0,11.5,2.0
2487641.0,2.0,1.0
2663627.0,7.0,2.0
2550380.0,3.6666666666666665,3.0
2262326.0,5.0,2.0
2224807.0,5.0,1.0
2569272.0,4.75,4.0
2208932.0,0.0,1.0
2631697.0,0.0,1.0
2215834.0,4.0,2.0
2663526.0,4.0,1.0
37735.0,2.5,2.0
2646855.0,6.0,2.0
2428092.0,11.5,2.0
1517789.0,17.0,1.0
2642043.0,2.0,3.0
1518496.0,4.0,1.0
1878503.0,4.0,1.0
2359484.0,2.0,1.0
2664116.0,2.0,1.0
1594881.0,0.0,1.0
2442803.0,0.0,1.0
1070038.0,0.0,1.0
2222180.0,9.0,2.0
70228.0,0.0,1.0
2298351.0,20.5,2.0
2658899.0,3.0,1.0
2215476.0,3.0,1.0
2390882.0,10.5,2.0
2119905.0,1.5,2.0
2636322.0,8.0,2.0
2103725.0,14.0,1.0
2495693.0,3.0,1.0
1141451.0,8.0,1.0
2631929.0,10.0,2.0
12601.0,4.0,1.0
1351717.0,15.0,1.0
2120493.0,1.5,2.0
1273737.0,11.0,3.0
2263388.0,2.0,1.0
2663742.0,0.0,1.0
2458479.0,14.666666666666666,3.0
2528538.0,0.0,1.0
36240.0,5.5,2.0
1120265.0,4.0,2.0
2284770.0,2.0,1.0
2089353.0,0.0,1.0
2658718.0,1.0,1.0
6876.0,12.5,2.0
2222204.0,14.0,1.0
2359305.0,7.333333333333333,3.0
2663727.0,4.0,1.0
78375.0,3.0,1.0
2055430.0,4.0,3.0
2664140.0,9.0,1.0
2583730.0,0.0,1.0
2205607.0,0.0,1.0
1818511.0,13.0,1.0
2390685.0,0.0,1.0
2252940.0,2.0,1.0
2398344.0,2.0,1.0
2658945.0,0.0,1.0
2659225.0,4.5,2.0
2405628.0,1.0,1.0
2636553.0,0.0,2.0
2636552.0,4.5,2.0
2549956.0,0.0,1.0
2664053.0,3.0,1.0
1873495.0,6.0,1.0
1869.0,3.0,1.0
2517829.0,4.0,1.0
2177289.0,3.0,1.0
21164.0,6.0,1.0
2501184.0,6.5,2.0
1772181.0,5.0,1.0
1194922.0,9.0,2.0
44701.0,3.0,2.0
1997628.0,7.0,1.0
56159.0,9.0,1.0
2550055.0,0.0,1.0
2216051.0,5.0,1.0
48206.0,8.0,1.0
1926508.0,9.0,1.0
2658946.0,0.0,1.0
1985660.0,3.0,1.0
2659028.0,0.0,1.0
2663719.0,1.0,2.0
2304448.0,4.0,1.0
2501698.0,3.0,1.0
2442496.0,9.0,1.0
2636557.0,10.0,1.0
39259.0,15.0,1.0
2663850.0,1.5,2.0
2616198.0,10.0,1.0
2202618.0,2.0,1.0
2225592.0,0.0,1.0
1446432.0,3.0,1.0
25581.0,8.0,2.0
12540.0,9.0,1.0
2589109.0,10.0,1.0
2215478.0,0.0,1.0
1595973.0,4.0,1.0
2663806.0,2.0,1.0
1303.0,0.0,1.0
2535283.0,3.0,3.0
31079.0,6.5,2.0
17639.0,14.0,1.0
46281.0,9.0,1.0
2641534.0,5.333333333333333,3.0
1447643.0,2.5,2.0
51050.0,8.0,2.0
27947.0,9.0,1.0
2215996.0,0.0,1.0
2431903.0,15.0,1.0
2360132.0,2.6666666666666665,3.0
61757.0,14.0,1.0
2398197.0,1.0,1.0
3595.0,3.0,1.0
2099465.0,4.0,1.0
1981795.0,1.3333333333333333,3.0
2560729.0,0.0,1.0
2397132.0,0.0,1.0
27392.0,5.5,2.0
2204327.0,2.0,1.0
2664151.0,2.0,1.0
2476082.0,4.0,1.0
1738553.0,0.0,1.0
1970361.0,2.0,1.0
2231962.0,5.0,1.0
1404.0,3.0,2.0
2564693.0,11.0,1.0
2542420.0,12.666666666666666,3.0
25104.0,6.0,1.0
2231759.0,4.5,2.0
2183764.0,0.0,1.0
2353804.0,4.0,1.0
2663906.0,5.0,1.0
1892862.0,4.0,1.0
2647253.0,0.0,2.0
18973.0,14.0,1.0
1816453.0,9.5,2.0
2663945.0,3.0,1.0
2522469.0,1.5,2.0
6394.0,3.0,2.0
2652430.0,5.0,2.0
50905.0,3.0,1.0
2600725.0,1.0,1.0
1959490.0,6.5,2.0
2659333.0,4.0,2.0
2658887.0,5.0,2.0
2652435.0,0.0,2.0
1649268.0,5.0,1.0
32728.0,18.666666666666668,3.0
2423192.0,13.0,1.0
2511483.0,9.0,1.0
2427736.0,8.0,1.0
2254328.0,6.0,1.0
1846488.0,8.5,2.0
24567.0,6.0,2.0
2569503.0,4.0,1.0
2092894.0,7.0,2.0
2341668.0,0.0,1.0
29231.0,3.5,2.0
2647250.0,7.5,2.0
38125.0,4.5,2.0
2048653.0,4.0,1.0
23501.0,4.0,1.0
2130210.0,5.0,1.0
2215875.0,0.0,1.0
2652431.0,0.0,2.0
2013974.0,5.5,2.0
2575261.0,10.0,1.0
3755.0,7.0,1.0
2423839.0,0.0,1.0
990.0,12.0,1.0
1920816.0,10.0,1.0
2423951.0,5.0,1.0
2641413.0,3.5,2.0
2511023.0,0.0,1.0
1593938.0,9.0,1.0
2574934.0,4.0,1.0
1192.0,0.0,1.0
2422811.0,10.0,1.0
1915442.0,4.0,1.0
1166474.0,3.0,1.0
2501476.0,9.0,1.0
61314.0,10.5,2.0
2247014.0,11.0,1.0
25871.0,5.0,2.0
2320247.0,4.0,3.0
2384856.0,3.0,1.0
1923013.0,8.0,1.0
2463425.0,7.5,2.0
1648597.0,4.0,1.0
2475804.0,0.0,1.0
2652614.0,0.0,1.0
1575975.0,10.0,3.0
32011.0,2.5,2.0
2084592.0,3.0,1.0
1943629.0,9.0,1.0
2659209.0,3.0,1.0
2334436.0,0.5,2.0
1249768.0,14.0,2.0
2277942.0,5.0,1.0
1914170.0,3.5,2.0
14012.0,3.0,1.0
2197134.0,1.0,1.0
2492176.0,9.0,1.0
1352481.0,7.0,2.0
2141406.0,8.0,1.0
1198093.0,8.0,1.0
2378970.0,2.0,1.0
1226935.0,18.0,2.0
1878495.0,1.0,1.0
2037952.0,3.0,1.0
2418232.0,2.0,1.0
2418653.0,11.0,1.0
2578259.0,3.0,1.0
1366.0,7.0,1.0
2298875.0,4.0,1.0
2054767.0,5.0,1.0
2283505.0,8.0,1.0
2380010.0,2.0,1.0
1893601.0,10.0,1.0
1985216.0,12.0,1.0
2642161.0,3.5,2.0
1987043.0,1.5,2.0
2617564.0,0.0,1.0
2034634.0,0.0,1.0
1573666.0,4.0,1.0
1617250.0,6.0,1.0
2384887.0,3.0,1.0
3427912.0,1.0,1.0
1803353.0,10.0,1.0
2068953.0,4.0,1.0
2064210.0,9.0,1.0
2216008.0,1.0,1.0
26231.0,0.0,2.0
2483757.0,3.0,2.0
18082.0,8.0,1.0
2551778.0,8.0,1.0
2223.0,6.0,1.0
1980308.0,0.0,1.0
2659213.0,1.0,1.0
2134785.0,9.0,1.0
1948417.0,4.5,2.0
1926615.0,1.0,1.0
2488148.0,2.0,1.0
2636972.0,4.0,1.0
24682.0,2.0,1.0
2134452.0,0.0,1.0
1798794.0,1.5,2.0
2152546.0,3.5,2.0
2419016.0,0.0,1.0
24681.0,2.0,1.0
2202623.0,2.5,2.0
2446395.0,6.0,1.0
1139389.0,10.0,1.0
1225984.0,5.0,1.0
2203506.0,7.0,1.0
1800649.0,0.0,1.0
21539.0,6.0,1.0
2037420.0,4.0,1.0
24692.0,8.0,1.0
1592351.0,13.0,2.0
2608816.0,6.0,1.0
2263935.0,10.0,2.0
2262414.0,1.0,1.0
2349529.0,5.0,1.0
1980309.0,2.5,2.0
2657946.0,4.0,2.0
2570136.0,3.0,2.0
2583255.0,5.0,1.0
2516647.0,6.0,1.0
1275144.0,9.0,2.0
2050000.0,5.0,1.0
2447149.0,7.5,2.0
1543762.0,8.5,2.0
2452250.0,5.5,2.0
3624741.0,0.0,1.0
429.0,10.0,1.0
2354653.0,11.0,1.0
2428079.0,5.0,2.0
2422972.0,5.0,1.0
2564216.0,4.0,1.0
2543071.0,15.5,2.0
2437078.0,0.0,1.0
2550610.0,3.0,1.0
1646879.0,3.5,2.0
2663536.0,0.0,1.0
2663535.0,6.0,1.0
1948046.0,10.0,1.0
2364202.0,2.0,1.0
2036402.0,6.0,1.0
2492766.0,12.0,1.0
1646880.0,0.0,1.0
2484113.0,7.0,1.0
2120919.0,3.0,1.0
2575370.0,12.0,1.0
1441898.0,3.0,1.0
2528927.0,1.0,1.0
1845721.0,10.0,2.0
2528569.0,9.0,1.0
53091.0,1.0,2.0
1717951.0,1.0,2.0
1718535.0,2.6666666666666665,3.0
2458453.0,3.0,3.0
1331225.0,5.0,1.0
2253003.0,3.0,1.0
1999075.0,7.0,1.0
2663537.0,0.0,1.0
1903556.0,7.0,1.0
2589428.0,18.0,1.0
2379881.0,7.0,1.0
2437524.0,9.0,4.0
1948847.0,7.0,2.0
2031440.0,0.0,1.0
2458615.0,5.0,1.0
2528823.0,5.0,1.0
2542936.0,6.0,1.0
2528974.0,0.0,1.0
1332717.0,9.0,1.0
2542042.0,0.0,1.0
2663712.0,4.0,1.0
46666.0,7.0,1.0
2321023.0,5.333333333333333,3.0
24151.0,3.0,1.0
25921.0,4.0,1.0
2350500.0,9.0,1.0
12587.0,18.0,1.0
2084415.0,4.0,1.0
2211322.0,0.5,2.0
1798497.0,13.0,1.0
1716608.0,8.0,1.0
15193.0,1.6666666666666667,3.0
1680919.0,1.0,1.0
2163618.0,3.5,2.0
2314367.0,9.0,2.0
1769074.0,0.0,1.0
23771.0,1.5,2.0
2216863.0,2.0,1.0
1894606.0,9.0,1.0
46311.0,4.0,2.0
66515.0,2.5,2.0
2549066.0,2.0,2.0
1593798.0,0.0,1.0
1869463.0,5.0,1.0
2663439.0,0.0,1.0
2423096.0,0.0,1.0
2636448.0,4.5,2.0
2368742.0,6.5,2.0
2088562.0,12.0,2.0
2652368.0,6.0,1.0
2215744.0,4.0,1.0
2601991.0,6.0,1.0
2659235.0,7.0,1.0
2632243.0,9.0,3.0
2240202.0,12.0,2.0
17186.0,12.0,1.0
2500946.0,6.0,2.0
1741617.0,3.5,2.0
2652906.0,0.0,2.0
2313501.0,4.0,1.0
2120460.0,5.0,1.0
45628.0,11.0,1.0
2076639.0,3.0,1.0
2059601.0,11.0,1.0
2464881.0,3.0,1.0
2252373.0,5.0,2.0
2663744.0,6.0,1.0
2202621.0,5.0,1.0
29161.0,3.0,2.0
1694389.0,4.0,1.0
1496019.0,4.0,1.0
49121.0,3.0,2.0
1887531.0,5.5,2.0
3122637.0,1.0,1.0
2443226.0,5.0,1.0
2487876.0,9.333333333333334,3.0
46131.0,4.0,1.0
23531.0,2.0,2.0
2203103.0,3.0,1.0
2632244.0,0.0,3.0
1593797.0,0.0,1.0
2133985.0,12.0,1.0
2320900.0,1.0,1.0
2652905.0,14.5,2.0
2476217.0,4.5,2.0
3708792.0,2.5,2.0
1575636.0,2.0,1.0
2522259.0,0.0,1.0
2451734.0,8.0,2.0
2196732.0,11.0,1.0
2621507.0,6.0,1.0
2231765.0,16.666666666666668,3.0
2446872.0,3.0,1.0
57105.0,12.0,1.0
1883567.0,4.0,1.0
2641935.0,8.5,2.0
2615664.0,2.0,1.0
1716759.0,0.0,1.0
115.0,0.0,1.0
1717608.0,6.0,4.0
1893666.0,11.0,1.0
2658858.0,3.0,1.0
2208371.0,8.0,1.0
2556078.0,12.0,1.0
2657829.0,2.5,2.0
2202908.0,6.0,1.0
2177820.0,1.0,2.0
2437289.0,8.0,1.0
43110.0,6.0,1.0
1144401.0,3.0,2.0
2535.0,8.0,1.0
1997579.0,6.0,1.0
2458749.0,7.0,1.0
2215734.0,4.0,1.0
2522156.0,9.0,1.0
2042857.0,7.0,1.0
2551708.0,0.0,1.0
2438017.0,7.0,1.0
2583315.0,4.0,1.0
2133867.0,16.0,1.0
2398252.0,4.333333333333333,3.0
2283839.0,7.0,1.0
2192995.0,15.0,3.0
2247259.0,14.666666666666666,3.0
1803058.0,5.0,1.0
2363763.0,5.75,4.0
2590021.0,9.0,1.0
1272242.0,14.0,2.0
1043368.0,0.0,1.0
54616.0,10.0,1.0
2463541.0,0.0,1.0
36324.0,3.0,1.0
2247131.0,0.0,1.0
2134237.0,4.0,1.0
2555432.0,0.0,1.0
2215523.0,4.0,1.0
2021538.0,13.0,1.0
2283419.0,7.0,1.0
2457512.0,9.0,2.0
2146735.0,0.0,1.0
1823249.0,4.0,1.0
40668.0,6.0,1.0
